,journal_name,issn,citation_count_sum,paper_count_sum,avg_cites_per_paper,proj_ai,proj_ai_year
917,data science journal,1683-1470,98.0,115.0,0.8521739130434782,0.152,2015
918,defence science journal,0976-464X,284.0,304.0,0.9342105263157896,0.171,2015
919,demographic research,1435-9871,878.0,392.0,2.239795918367347,0.512,2015
920,demography,1533-7790,1973.0,409.0,4.823960880195599,1.345,2015
921,dendrobiology,1641-1307,68.0,91.0,0.7472527472527473,0.129,2015
922,dendrochronologia,1125-7865,409.0,169.0,2.4201183431952664,0.565,2015
923,depression research and treatment,2090-133X,324.0,167.0,1.9401197604790417,0.428,2015
924,der gastroenterologe,1861-969X,15.0,58.0,0.25862068965517243,0.034,2015
925,der internist,1432-1289,173.0,448.0,0.3861607142857143,0.055999999999999994,2015
926,der kardiologe,1864-9726,68.0,102.0,0.6666666666666666,0.11199999999999999,2015
927,der nephrologe,1862-0418,19.0,65.0,0.2923076923076923,0.04,2015
928,der pneumologe,1613-6055,21.0,68.0,0.3088235294117647,0.042,2015
929,dermatologica sinica,1027-8117,106.0,137.0,0.7737226277372263,0.135,2015
930,dermatology reports,2036-7406,21.0,64.0,0.328125,0.046,2015
931,dermatology research and practice,1687-6113,327.0,153.0,2.1372549019607843,0.483,2015
932,desalination,0011-9164,15452.0,2782.0,5.554277498202731,1.6059999999999999,2015
933,design automation for embedded systems,1572-8080,99.0,72.0,1.375,0.27699999999999997,2015
934,deutsche entomologische zeitschrift,1435-1951,35.0,72.0,0.4861111111111111,0.075,2015
935,deutsche entomologische zeitschrift,1860-1324,35.0,72.0,0.4861111111111111,0.075,2015
936,development genes and evolution,1432-041X,359.0,151.0,2.3774834437086088,0.552,2015
937,developmental cognitive neuroscience,1878-9293,1311.0,225.0,5.826666666666667,1.705,2015
938,developmental cognitive neuroscience,1878-9307,1311.0,225.0,5.826666666666667,1.705,2015
939,dhaulagiri journal of sociology and anthropology,1994-2672,9.0,28.0,0.32142857142857145,0.045,2015
940,diabetes therapy,1869-6953,346.0,110.0,3.145454545454545,0.785,2015
941,diabetes therapy,1869-6961,346.0,110.0,3.145454545454545,0.785,2015
942,diabetic foot & ankle,2000-625X,136.0,69.0,1.9710144927536235,0.436,2015
943,diabetologia,1432-0428,11194.0,1774.0,6.310033821871477,1.885,2015
944,diabetology & metabolic syndrome,1758-5996,1064.0,367.0,2.8991825613079016,0.7090000000000001,2015
945,diagnostic and interventional radiology,1305-3825,551.0,281.0,1.9608540925266904,0.433,2015
946,diagnostic and therapeutic endoscopy,1029-0516,173.0,114.0,1.5175438596491229,0.314,2015
947,diagnostic pathology,1746-1596,1866.0,891.0,2.0942760942760943,0.47100000000000003,2015
948,dialectical anthropology,1573-0786,82.0,110.0,0.7454545454545455,0.128,2015
949,differential equations and nonlinear mechanics,1687-4102,0.0,1.0,0.0,0.0,2015
950,differentiation,0301-4681,925.0,280.0,3.3035714285714284,0.835,2015
951,digestive diseases and sciences,1573-2568,6121.0,2286.0,2.677602799650044,0.6409999999999999,2015
952,digital communications and networks,2352-8648,,,,,2015
953,disaster advances,2278-4543,55.0,84.0,0.6547619047619048,0.109,2015
954,discrete dynamics in nature and society,1026-0226,832.0,779.0,1.06803594351733,0.20199999999999999,2015
955,discrete dynamics in nature and society,1607-887X,832.0,779.0,1.06803594351733,0.20199999999999999,2015
956,discrete event dynamic systems,1573-7594,189.0,89.0,2.1235955056179776,0.479,2015
957,disease markers,0278-0240,1246.0,553.0,2.2531645569620253,0.516,2015
958,disease markers,1875-8630,1246.0,553.0,2.2531645569620253,0.516,2015
959,disease models & mechanisms,1754-8403,2869.0,550.0,5.216363636363637,1.484,2015
960,disease models & mechanisms,1754-8411,2869.0,550.0,5.216363636363637,1.484,2015
961,displays,0141-9382,389.0,185.0,2.1027027027027025,0.473,2015
962,disputatio,2254-0601,10.0,30.0,0.3333333333333333,0.047,2015
963,distributed and parallel databases,1573-7578,189.0,81.0,2.333333333333333,0.539,2015
964,distributed computing,1432-0452,487.0,453.0,1.075055187637969,0.203,2015
965,dna research,1340-2838,1296.0,216.0,6.0,1.77,2015
966,dna research,1756-1663,1296.0,216.0,6.0,1.77,2015
967,documenta mathematica,1431-0643,90.0,61.0,1.475409836065574,0.303,2015
968,documenta ophthalmologica,1573-2622,467.0,232.0,2.0129310344827585,0.44799999999999995,2015
969,documenta praehistorica,1854-2492,72.0,82.0,0.8780487804878049,0.158,2015
970,drinking water engineering and science,1996-9465,59.0,41.0,1.4390243902439024,0.294,2015
971,drinking water engineering and science discussions,1996-9481,2.0,6.0,0.3333333333333333,0.047,2015
972,drug design development and therapy,1177-8881,1541.0,486.0,3.1707818930041154,0.7929999999999999,2015
973,drug metabolism and pharmacokinetics,1880-0920,800.0,355.0,2.2535211267605635,0.516,2015
974,drug safety,1179-1942,1869.0,550.0,3.398181818181818,0.865,2015
975,drug target insights,1177-3928,53.0,19.0,2.7894736842105257,0.675,2015
976,drugs,1179-1950,3723.0,759.0,4.905138339920948,1.3730000000000002,2015
977,drugs & aging,1179-1969,1597.0,455.0,3.50989010989011,0.9009999999999999,2015
978,drugs & therapy perspectives,1179-1977,19.0,35.0,0.5428571428571428,0.086,2015
979,dyna,2346-2183,395.0,639.0,0.6181533646322379,0.10099999999999999,2015
980,dynamic games and applications,2153-0793,191.0,91.0,2.0989010989010994,0.47200000000000003,2015
981,dynamic systems and applications,1056-2176,7.0,8.0,0.875,0.157,2015
982,dynamics of partial differential equations,2163-7873,85.0,77.0,1.103896103896104,0.21,2015
983,dynamis,0211-9536,27.0,40.0,0.675,0.113,2015
985,dysphagia,1432-0460,877.0,299.0,2.9331103678929766,0.7190000000000001,2015
986,early childhood education journal,1573-1707,1039.0,471.0,2.2059447983014864,0.503,2015
987,earth planets and space,1880-5981,1737.0,666.0,2.608108108108108,0.62,2015
988,earth science informatics,1865-0481,125.0,95.0,1.3157894736842106,0.262,2015
989,earth sciences research journal,1794-6190,44.0,57.0,0.7719298245614035,0.134,2015
990,earth system science data,1866-3508,659.0,86.0,7.662790697674419,2.407,2015
991,earth system science data,1866-3516,659.0,86.0,7.662790697674419,2.407,2015
992,east asia,1874-6284,49.0,69.0,0.7101449275362319,0.121,2015
993,ebiomedicine,2352-3964,45.0,23.0,1.9565217391304348,0.43200000000000005,2015
994,ecancermedicalscience,1754-6605,311.0,254.0,1.2244094488188977,0.24,2015
995,ecohealth,1612-9210,776.0,254.0,3.0551181102362204,0.757,2015
996,ecological research,1440-1703,1101.0,545.0,2.020183486238532,0.45,2015
997,ecology and evolution,1442-8903,3390.0,1112.0,3.0485611510791366,0.755,2015
998,ecology and evolution,2045-7758,3390.0,1112.0,3.0485611510791366,0.755,2015
999,ecology and society,1708-3087,4996.0,872.0,5.729357798165138,1.67,2015
1001,ecology law quarterly,0046-1121,30.0,54.0,0.5555555555555556,0.08900000000000001,2015
1002,econ journal watch,1933-527X,38.0,96.0,0.3958333333333333,0.057999999999999996,2015
1003,economia e sociedade,1982-3533,92.0,89.0,1.0337078651685394,0.19399999999999998,2015
1004,economia politica,1973-820X,44.0,55.0,0.8,0.14,2015
1005,economic botany,1874-9364,262.0,140.0,1.8714285714285717,0.409,2015
1006,economic theory,1432-0479,797.0,386.0,2.064766839378238,0.462,2015
1007,economics of governance,1435-8131,77.0,71.0,1.0845070422535212,0.20600000000000002,2015
1008,economics research international,2090-2131,60.0,89.0,0.6741573033707865,0.113,2015
1009,ecosphere,2150-8925,2000.0,586.0,3.4129692832764507,0.87,2015
1010,ecosystems,1435-0629,2463.0,506.0,4.867588932806324,1.36,2015
1011,ecotoxicology,1573-3017,2880.0,920.0,3.1304347826086962,0.7809999999999999,2015
1012,educacion xx1,1139-613X,108.0,105.0,1.0285714285714285,0.192,2015
1013,education and information technologies,1573-7608,300.0,157.0,1.9108280254777068,0.419,2015
1014,education as change,1682-3206,104.0,134.0,0.7761194029850746,0.135,2015
1015,education as change,1947-9417,104.0,134.0,0.7761194029850746,0.135,2015
1016,education policy analysis archives,1068-2341,318.0,243.0,1.308641975308642,0.261,2015
1017,education review,1094-5296,0.0,2.0,0.0,0.0,2015
1018,educational psychology review,1573-336X,1071.0,144.0,7.4375,2.318,2015
1019,educational research for policy and practice,1573-1723,110.0,59.0,1.8644067796610169,0.40700000000000003,2015
1020,educational studies in mathematics,1573-0816,814.0,320.0,2.54375,0.601,2015
1021,educational technology & society,1436-4522,1905.0,447.0,4.261744966442953,1.151,2015
1022,educational technology research and development,1556-6501,993.0,223.0,4.452914798206278,1.216,2015
1023,electrical engineering,1432-0487,195.0,152.0,1.2828947368421053,0.254,2015
1024,electrocatalysis,1868-5994,452.0,200.0,2.26,0.518,2015
1025,electrochemistry,2186-2451,424.0,402.0,1.054726368159204,0.19899999999999998,2015
1026,electronic commerce research,1572-9362,392.0,114.0,3.4385964912280698,0.878,2015
1027,electronic communications in probability,1083-589X,436.0,296.0,1.4729729729729732,0.302,2015
1028,electronic journal of biotechnology,0717-3458,607.0,315.0,1.9269841269841268,0.424,2015
1029,electronic journal of combinatorics,1077-8926,1115.0,962.0,1.159043659043659,0.22399999999999998,2015
1030,electronic journal of differential equations,1072-6691,232.0,107.0,2.1682242990654204,0.49200000000000005,2015
1031,electronic journal of linear algebra,1081-3810,230.0,257.0,0.8949416342412452,0.162,2015
1032,electronic journal of probability,1083-6489,796.0,452.0,1.7610619469026552,0.379,2015
1033,electronic journal of qualitative theory of differential equations,1417-3875,24.0,11.0,2.1818181818181817,0.496,2015
1034,electronic journal of statistics,1935-7524,931.0,411.0,2.2652068126520684,0.52,2015
1035,electronic markets,1422-8890,295.0,134.0,2.201492537313433,0.501,2015
1036,electronic proceedings in theoretical computer science,2075-2180,900.0,927.0,0.9708737864077671,0.179,2015
1037,electronic research announcements in mathematical sciences,1079-6762,49.0,51.0,0.9607843137254902,0.177,2015
1038,electronic research announcements in mathematical sciences,1935-9179,49.0,51.0,0.9607843137254902,0.177,2015
1039,electronic transactions on numerical analysis,1068-9613,69.0,29.0,2.3793103448275863,0.5529999999999999,2015
1040,elife,2050-084X,7678.0,911.0,8.428100987925356,2.713,2015
1041,embo molecular medicine,1757-4676,4189.0,502.0,8.344621513944222,2.68,2015
1042,embo molecular medicine,1757-4684,4189.0,502.0,8.344621513944222,2.68,2015
1043,emergency medicine international,2090-2859,220.0,111.0,1.981981981981982,0.439,2015
1044,emergency radiology,1438-1435,607.0,333.0,1.8228228228228232,0.395,2015
1045,emerging infectious diseases,1080-6059,12566.0,2564.0,4.900936037441498,1.3719999999999999,2015
1046,emerging themes in epidemiology,1742-7622,166.0,58.0,2.862068965517241,0.6970000000000001,2015
1047,emerita,1988-8384,8.0,16.0,0.5,0.078,2015
1048,empirica,1573-6911,141.0,126.0,1.119047619047619,0.214,2015
1049,empirical economics,1435-8921,804.0,485.0,1.6577319587628867,0.35100000000000003,2015
1050,empirical software engineering,1573-7616,855.0,170.0,5.029411764705882,1.4169999999999998,2015
1051,employee responsibilities and rights journal,1573-3378,89.0,83.0,1.072289156626506,0.203,2015
1052,endangered species research,1613-4796,960.0,387.0,2.48062015503876,0.583,2015
1053,endangered species research,1863-5407,960.0,387.0,2.48062015503876,0.583,2015
1054,endeavour,0160-9327,51.0,78.0,0.6538461538461539,0.109,2015
1055,endocrine,1559-0100,2485.0,921.0,2.6981541802388707,0.647,2015
1056,endocrine journal,1348-4540,1634.0,667.0,2.449775112443778,0.573,2015
1057,endocrine pathology,1559-0097,403.0,200.0,2.015,0.44799999999999995,2015
1058,endocrinology and metabolism,2093-5978,396.0,209.0,1.8947368421052633,0.415,2015
1059,endokrynologia polska,0423-104X,444.0,327.0,1.3577981651376148,0.273,2015
1060,endokrynologia polska,2299-8306,444.0,327.0,1.3577981651376148,0.273,2015
1061,energies,1996-1073,4153.0,1259.0,3.2986497220015885,0.8340000000000001,2015
1062,energy,0360-5442,24349.0,4237.0,5.746754779324994,1.676,2015
1063,energy efficiency,1570-6478,508.0,205.0,2.4780487804878053,0.5820000000000001,2015
1064,energy systems,1868-3975,283.0,106.0,2.6698113207547167,0.639,2015
1065,engenharia agricola,0100-6916,474.0,496.0,0.9556451612903226,0.175,2015
1066,engenharia sanitaria e ambiental,1413-4152,126.0,168.0,0.75,0.129,2015
1067,engenharia sanitaria e ambiental,1809-4457,126.0,168.0,0.75,0.129,2015
1068,engineering,2096-0026,437.0,523.0,0.8355640535372849,0.14800000000000002,2015
1069,engineering applications of computational fluid mechanics,1994-2060,283.0,210.0,1.3476190476190475,0.27,2015
1070,engineering applications of computational fluid mechanics,1997-003X,283.0,210.0,1.3476190476190475,0.27,2015
1071,engineering letters,1816-0948,9.0,13.0,0.6923076923076923,0.11699999999999999,2015
1072,engineering with computers,1435-5663,363.0,173.0,2.098265895953757,0.47200000000000003,2015
1073,entropy,1099-4300,2123.0,864.0,2.4571759259259256,0.5760000000000001,2015
1074,environmental and ecological statistics,1573-3009,187.0,157.0,1.1910828025477709,0.231,2015
1075,environmental and resource economics,1573-1502,1442.0,434.0,3.3225806451612905,0.841,2015
1076,environmental biology of fishes,1573-5133,1135.0,631.0,1.7987321711568938,0.389,2015
1077,environmental chemistry letters,1610-3661,925.0,277.0,3.339350180505415,0.847,2015
1078,environmental earth sciences,1866-6299,7453.0,2967.0,2.511964947758679,0.5920000000000001,2015
1079,environmental fluid mechanics,1573-1510,298.0,190.0,1.568421052631579,0.327,2015
1080,environmental geochemistry and health,1573-2983,918.0,340.0,2.7,0.648,2015
1081,environmental health,1476-069X,2733.0,547.0,4.996343692870202,1.406,2015
1082,environmental health and preventive medicine,1347-4715,538.0,263.0,2.0456273764258555,0.457,2015
1083,environmental health perspectives,0091-6765,12612.0,1686.0,7.480427046263344,2.335,2015
1084,environmental management,1432-1009,2741.0,960.0,2.855208333333333,0.695,2015
1085,environmental modeling & assessment,1573-2967,354.0,211.0,1.6777251184834123,0.35600000000000004,2015
1086,environmental monitoring and assessment,1573-2959,7577.0,3219.0,2.3538365952159057,0.545,2015
1087,environmental research letters,1748-9326,6588.0,1191.0,5.531486146095718,1.597,2015
1088,environmental science and pollution research,1614-7499,8610.0,2847.0,3.024236037934668,0.747,2015
1089,environmental sciences europe,2190-4715,466.0,141.0,3.3049645390070923,0.836,2015
1090,enzyme research,2090-0414,644.0,195.0,3.3025641025641024,0.835,2015
1091,epidemics,1755-4365,343.0,115.0,2.9826086956521736,0.7340000000000001,2015
1092,epidemics,1878-0067,343.0,115.0,2.9826086956521736,0.7340000000000001,2015
1093,epidemiologic perspectives & innovations,1742-5573,98.0,19.0,5.157894736842105,1.463,2015
1094,epidemiology research international,2090-2980,52.0,44.0,1.181818181818182,0.22899999999999998,2015
1095,epigenetics & chromatin,1756-8935,776.0,173.0,4.485549132947977,1.227,2015
1096,epilepsy currents,1535-7511,270.0,228.0,1.1842105263157894,0.23,2015
1097,epilepsy research and treatment,2090-1356,185.0,83.0,2.2289156626506026,0.509,2015
1098,epj data science,2193-1127,236.0,42.0,5.6190476190476195,1.629,2015
1100,epj web of conferences,2100-014X,1267.0,1968.0,0.6438008130081301,0.107,2015
1101,era forum,1863-9038,59.0,79.0,0.7468354430379747,0.129,2015
1102,erde,0013-9998,0.0,1.0,0.0,0.0,2015
1104,erkenntnis,1572-8420,378.0,339.0,1.1150442477876106,0.213,2015
1105,esophagus,1612-9067,172.0,123.0,1.3983739837398377,0.28300000000000003,2015
1106,estonian journal of earth sciences,1736-4728,128.0,108.0,1.1851851851851851,0.23,2015
1107,estonian journal of earth sciences,1736-7557,128.0,108.0,1.1851851851851851,0.23,2015
1108,estuaries and coasts,1559-2731,1709.0,548.0,3.1186131386861318,0.777,2015
1109,estudos de psicologia (campinas),1982-0275,215.0,211.0,1.018957345971564,0.19,2015
1110,estudos ibero americanos,1980-864X,10.0,14.0,0.7142857142857143,0.122,2015
1111,ethical theory and moral practice,1572-8447,199.0,193.0,1.0310880829015543,0.193,2015
1112,ethics & global politics,1654-4951,49.0,63.0,0.7777777777777778,0.135,2015
1113,ethics & global politics,1654-6369,49.0,63.0,0.7777777777777778,0.135,2015
1114,ethics and information technology,1572-8439,430.0,125.0,3.44,0.879,2015
1115,ethik in der medizin,1437-1618,75.0,102.0,0.7352941176470589,0.126,2015
1116,etri journal,1225-6463,966.0,614.0,1.5732899022801303,0.32799999999999996,2015
1117,euphytica,1573-5060,2451.0,1142.0,2.146234676007005,0.486,2015
1118,eurasip journal on advances in signal processing,1687-6180,1870.0,1097.0,1.7046490428441203,0.363,2015
1119,eurasip journal on audio speech and music processing,1687-4722,226.0,124.0,1.8225806451612905,0.395,2015
